,taxon_link,taxon_oid,added,accessed,retrieved,filename,download_link,download_date,error,warning,warning_msg,error_msg
4509,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007549,3300007549,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4510,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005943,3300005943,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4511,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006102,3300006102,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4512,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012261,3300012261,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4513,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006943,3300006943,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4514,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004247,3300004247,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4515,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009688,3300009688,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4516,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002985,3300002985,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4517,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000924,3300000924,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4518,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007653,3300007653,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4519,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013023,3300013023,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4520,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009553,3300009553,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4521,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000895,3300000895,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4522,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012353,3300012353,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4523,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2077657012,2077657012,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4524,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020213,3300020213,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4525,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000238,3300000238,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4526,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003798,3300003798,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4527,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003503,3300003503,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4528,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001571,3300001571,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4529,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001296,3300001296,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4530,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015328,3300015328,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4531,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007708,3300007708,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4532,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2088090012,2088090012,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4533,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007632,3300007632,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4534,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019888,3300019888,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4535,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015330,3300015330,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4536,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000082,3300000082,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4537,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000101,3300000101,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4538,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001419,3300001419,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4539,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2030936003,2030936003,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4540,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003757,3300003757,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4541,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012854,3300012854,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4542,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003789,3300003789,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4543,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012204,3300012204,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4544,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012488,3300012488,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4545,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300011431,3300011431,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4546,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003208,3300003208,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4547,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000742,3300000742,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4548,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005154,3300005154,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4549,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004215,3300004215,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4550,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009703,3300009703,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4551,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300011410,3300011410,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4552,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005569,3300005569,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4553,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009183,3300009183,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4554,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017824,3300017824,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4555,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018413,3300018413,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4556,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020009,3300020009,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4557,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000739,3300000739,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4558,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006022,3300006022,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4559,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012942,3300012942,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4560,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001002,3300001002,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4561,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001122,3300001122,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4562,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001461,3300001461,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4563,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001083,3300001083,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4564,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000896,3300000896,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4565,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000435,3300000435,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4566,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001138,3300001138,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4567,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300008009,3300008009,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4568,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012876,3300012876,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4569,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012285,3300012285,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4570,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2004247000,2004247000,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4571,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010276,3300010276,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4572,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003166,3300003166,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4573,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300016270,3300016270,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4574,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013090,3300013090,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4575,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006122,3300006122,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4576,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010322,3300010322,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4577,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000220,3300000220,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4578,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012847,3300012847,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4579,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012268,3300012268,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4580,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001411,3300001411,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4581,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004272,3300004272,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4582,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009790,3300009790,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4583,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003590,3300003590,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4584,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000118,3300000118,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4585,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004159,3300004159,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4586,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003277,3300003277,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4587,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001007,3300001007,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4588,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005160,3300005160,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4589,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017408,3300017408,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4590,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002515,3300002515,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4591,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020052,3300020052,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4592,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009596,3300009596,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4593,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010271,3300010271,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4594,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009807,3300009807,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4595,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012152,3300012152,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4596,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019868,3300019868,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4597,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002549,3300002549,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4598,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003905,3300003905,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4599,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009100,3300009100,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4600,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005908,3300005908,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4601,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010265,3300010265,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4602,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009993,3300009993,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4603,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009593,3300009593,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4604,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002364,3300002364,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4605,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005375,3300005375,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4606,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300014491,3300014491,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4607,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007540,3300007540,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4608,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002071,3300002071,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4609,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001752,3300001752,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4610,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005652,3300005652,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4611,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000385,3300000385,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4612,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300019765,3300019765,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4613,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002530,3300002530,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4614,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005442,3300005442,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4615,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300011437,3300011437,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4616,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003749,3300003749,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4617,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002537,3300002537,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4618,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010316,3300010316,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4619,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007667,3300007667,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4620,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017683,3300017683,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4621,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003500,3300003500,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4622,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000324,3300000324,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4623,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006871,3300006871,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4624,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000752,3300000752,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4625,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003804,3300003804,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4626,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006781,3300006781,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4627,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018420,3300018420,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4628,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010038,3300010038,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4629,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006112,3300006112,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4630,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002715,3300002715,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4631,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012862,3300012862,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4632,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002181,3300002181,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4633,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2010388001,2010388001,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4634,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005147,3300005147,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4635,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300011441,3300011441,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4636,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006043,3300006043,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4637,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006753,3300006753,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4638,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009426,3300009426,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4639,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300008018,3300008018,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4640,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017526,3300017526,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4641,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018052,3300018052,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4642,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000031,3300000031,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4643,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001369,3300001369,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4644,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017509,3300017509,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4645,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002710,3300002710,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4646,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300013001,3300013001,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4647,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300021308,3300021308,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4648,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003380,3300003380,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4649,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002158,3300002158,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4650,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005266,3300005266,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4651,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012207,3300012207,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4652,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000781,3300000781,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4653,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300021297,3300021297,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4654,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012976,3300012976,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4655,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002797,3300002797,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4656,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020005,3300020005,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4657,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006027,3300006027,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4658,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009508,3300009508,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4659,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009527,3300009527,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4660,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2004178001,2004178001,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4661,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300014865,3300014865,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4662,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001735,3300001735,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4663,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010045,3300010045,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4664,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2022920009,2022920009,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4665,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007625,3300007625,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4666,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300010153,3300010153,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4667,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000557,3300000557,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4668,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012060,3300012060,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4669,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300006859,3300006859,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4670,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020580,3300020580,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4671,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007258,3300007258,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4672,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2014642002,2014642002,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4673,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005592,3300005592,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4674,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009174,3300009174,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4675,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300009659,3300009659,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4676,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300016319,3300016319,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4677,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012954,3300012954,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4678,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300021273,3300021273,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4679,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2124908028,2124908028,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4680,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300007516,3300007516,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4681,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300001721,3300001721,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4682,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005597,3300005597,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4683,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300005556,3300005556,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4684,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300015372,3300015372,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4685,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002270,3300002270,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4686,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300020578,3300020578,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4687,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300003402,3300003402,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4688,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300017412,3300017412,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4689,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000179,3300000179,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4690,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018409,3300018409,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4691,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300012039,3300012039,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4692,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002627,3300002627,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4693,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300004776,3300004776,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4694,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300018481,3300018481,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4695,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300000617,3300000617,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
4696,main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=3300002101,3300002101,2017-11-25 21:14:04.679564,0,0,,,,0,0,,
